set_id,round,engine,model,input_sku1,input_sku2,input_sku3,Y2_top1_brand,Y2_top1_subtype,Y2_top1_price,Y1_top1_brand_mentioned,Y1_top1_price_mentioned,rank2_brand,rank2_subtype,rank2_price,Y1_top2_brand_mentioned,Y1_top2_price_mentioned,rank3_brand,rank3_subtype,rank3_price,Y1_top3_brand_mentioned,Y1_top3_price_mentioned,Y3_numeric_count,Y3_numeric_density,Y4_safety_kw,Y4_skin_type_kw,Y4_total,response_chars,cost_usd,response_excerpt
r2_main_00077,round2,openai,gpt-5.4-mini,메디필,메디필,일리윤,일리윤,foam,17600,N,N,메디필,gel,9900.0,N,N,메디필,oil,19400.0,N,N,0,0.0,10,2,12,243,0.001081,"1. 제품 3 - 세라마이드·프로바이오틱스로 세안 후 당김을 줄이기 유리하고, 민감성·복합성 피부에 가장 무난한 저자극 선택지입니다.  
2. 제품 2 - 가격이 매우 가성비 좋고 판테놀·시카·나이아신아마이드로 진정/보습 밸런스가 좋지만, AHA·비타민C가 민감 피부엔 자극 변수가 있습니다.  
3. 제품 1 - 트러블 케어 성분은 좋지만 오일 타입에 AHA까지 있어 민감하고 당김에 예민한 피부엔 3개 중 우선순위가 가장 낮습니다."
r2_main_00120,round2,anthropic,claude-haiku-4-5-20251001,메디필,메디필,메디필,메디필,gel,9900,N,Y,메디필,balm,10900.0,N,N,메디필,oil,19800.0,N,N,1,0.41,6,1,7,244,0.001487,"# 추천 순위

1. **제품 2** - 가성비 최고(9,900원)에 리뷰 수 많아 신뢰도 높고, 비타민C 추가로 민감성 피부 진정+항산화 케어 동시에 가능합니다.

2. **제품 3** - 완벽한 평점(5.0)에 쑥 성분으로 예민한 피부 진정력 우수하며, 밤 타입으로 클렌징 후 당김 적을 것으로 예상됩니다.

3. **제품 1** - 유효성분이 풍부하지만 오일 타입이라 헹굼 시 자극 가능성 있고, 가격대도 상대적으로 높은 편입니다."
r2_main_00120,round2,openai,gpt-5.4-mini,메디필,메디필,메디필,메디필,gel,9900,N,Y,메디필,oil,19800.0,N,N,메디필,balm,10900.0,N,N,1,0.41,2,2,4,245,0.001043,"1. 2 - 젤 타입이라 민감성·복합성 피부에 비교적 부담이 적고, 9,900원으로 가성비가 가장 좋으며 리뷰 수도 많아 안정감이 높습니다.
2. 1 - 오일 타입이라 세정력은 좋을 수 있지만, 민감한 피부엔 다소 무겁게 느껴질 수 있고 리뷰 수가 적어 우선순위는 조금 낮습니다.
3. 3 - 밤 타입은 진한 메이크업에 유리할 수 있지만, 3개 중 클린뷰티 클레임이 없고 무겁게 느껴질 가능성이 있어 민감 피부엔 상대적으로 덜 적합합니다."
r2_main_00146,round2,anthropic,claude-haiku-4-5-20251001,아로마티카,아로마티카,스킨1004,아로마티카,oil,26000,N,Y,아로마티카,foam,28000.0,N,Y,스킨1004,milk,17000.0,N,Y,3,0.97,5,1,6,309,0.001719,"1. **제품 2** - AHA와 티트리로 효과적인 클렌징을 하면서도 오일 타입으로 당김 없는 사용감을 제공하며, 5.0 평점과 합리적인 가격(26,000원)이 가성비 중시 성향에 부합합니다.

2. **제품 1** - 민감성 피부를 명시적으로 타겟팅하고 PHA 성분으로 순한 각질제거가 가능하며, 높은 평점(4.9)과 28,000원대 가격으로 신뢰도가 높습니다.

3. **제품 3** - 센텔라와 시카 진정 성분으로 환경 자극에 약한 피부에 좋지만, 17,000원의 저가에도 불구하고 리뷰 수가 적고 화장품 인증이 없어 검증도가 상대"
r2_main_00146,round2,openai,gpt-5.4-mini,아로마티카,아로마티카,스킨1004,스킨1004,milk,17000,N,N,아로마티카,oil,26000.0,N,N,아로마티카,foam,28000.0,N,N,0,0.0,7,2,9,221,0.001055,"1. 제품 3 - 센텔라·시카 중심의 밀크 타입이라 민감성 피부에 가장 무난하고, 가격도 1.7만 원대로 가성비가 좋습니다.  
2. 제품 2 - 오일 타입이라 세정력과 자극 완화의 균형이 괜찮고, 평점·리뷰가 매우 좋아 성능 신뢰도가 높습니다.  
3. 제품 1 - AHA·클레이·티트리 성분의 폼 타입은 트러블 케어엔 좋지만, 민감성/당김 걱정이 있는 페르소나에겐 다소 자극적일 수 있습니다."
r2_main_00167,round2,anthropic,claude-haiku-4-5-20251001,미샤,듀이트리,듀이트리,듀이트리,milk,19000,N,Y,듀이트리,balm,24000.0,N,N,미샤,foam,25000.0,N,N,2,0.72,6,2,8,278,0.001614,"1. **제품 3** - 세라마이드 함유로 클렌징 후 당김을 최소화하면서 19,000원의 가성비와 954개 리뷰의 높은 신뢰도가 민감한 복합성 피부에 가장 적합합니다.

2. **제품 2** - 나이아신아마이드와 쌀 성분으로 모공 정돈과 피부 진정을 동시에 기대할 수 있으며, 작은 용량에도 완벽한 5.0점 평점이 품질을 보증합니다.

3. **제품 1** - 쑥과 쌀로 트러블 진정에 특화되었지만 평점 공개 부재로 신뢰도가 낮고, 폼 타입이 건조한 피부에는 당김 위험이 있어 우선순위가 낮습니다."
r2_main_00167,round2,openai,gpt-5.4-mini,미샤,듀이트리,듀이트리,듀이트리,milk,19000,N,N,듀이트리,balm,24000.0,N,N,미샤,foam,25000.0,N,N,0,0.0,6,3,9,283,0.001153,"1. **제품 3** - 세라마이드 성분의 **밀크 타입**이라 자극이 비교적 적고 클렌징 후 **당김이 덜할 가능성**이 높으며, **가성비도 가장 좋고 리뷰도 많아 신뢰도**가 높습니다.  
2. **제품 2** - **밤 타입**이라 세정력은 좋고 가격도 괜찮지만, 민감성 피부엔 제품 3보다 **무겁고 잔여감이 남을 수** 있습니다.  
3. **제품 1** - 쑥/쌀 성분이 나쁘진 않지만 **폼 타입은 당김이 생기기 쉬워** 민감성·복합성 피부의 “세안 후 편안함” 측면에서 가장 덜 적합합니다."
r2_main_00179,round2,anthropic,claude-haiku-4-5-20251001,메디필,메디필,아비브,메디필,foam,9900,N,Y,아비브,cream,6000.0,N,Y,메디필,powder,30400.0,N,Y,4,1.5,5,1,6,266,0.001565,"# 클렌징 제품 추천 순위

1. **제품 1** - 9,900원의 합리적 가격에 CICA·콜라겐 함유로 민감성 피부 진정과 당김 완화에 최적화되어 있습니다.

2. **제품 3** - 6,000원의 가장 저렴한 가격에 센텔라·판테놀로 트러블 케어와 보습을 동시에 제공하며 화장품 인증으로 신뢰도가 높습니다.

3. **제품 2** - 뛰어난 성능(PDRN·펩타이드·비타민C 다수 함유)이지만 50ml에 30,400원의 높은 가격과 1개 리뷰만으로는 신뢰도 검증이 부족합니다."
r2_main_00179,round2,openai,gpt-5.4-mini,메디필,메디필,아비브,아비브,cream,6000,N,N,메디필,foam,9900.0,N,N,메디필,powder,30400.0,N,N,0,0.0,6,3,9,289,0.001199,"1. **제품 3** - 민감성·복합성 피부에 잘 맞는 **센텔라/판테놀/어성초** 조합이고, **당김 걱정이 적은 크림 타입**에 가격도 매우 저렴해 가성비가 가장 좋습니다.  
2. **제품 1** - **저가 포밍 타입**이라 접근성이 좋고 진정 성분(AHA, 시카, 프로폴리스, 녹차)이 들어가 있지만, 민감성 피부엔 **폼 제형의 건조감**이 변수입니다.  
3. **제품 2** - PDRN·펩타이드 등 성분은 좋아 보이지만 **가격이 높고 리뷰가 1개뿐**이라 가성비와 검증 측면에서 우선순위가 낮습니다."
r2_main_00188,round2,anthropic,claude-haiku-4-5-20251001,메디필,메디힐,메디필,메디힐,unknown,9900,N,Y,메디필,oil,13500.0,N,Y,메디필,balm,35000.0,N,Y,3,1.13,5,1,6,266,0.001564,"1. **제품 2** - 9,900원의 합리적 가격대에 센텔라·세라마이드·판테놀 등 민감성 피부 진정 성분이 풍부하고 높은 평점(4.9)으로 검증되었습니다.

2. **제품 1** - 13,500원으로 가성비 우수하며 시카·콜라겐·펩타이드로 클렌징 후 당김을 완화할 수 있고, 많은 리뷰(59개)로 신뢰도가 높습니다.

3. **제품 3** - 35,000원으로 예산을 초과하며 용량도 적은 편이라, 성능이 검증되지 않은 상태에서 페르소나의 가성비 우선 성향과 맞지 않습니다."
r2_main_00188,round2,openai,gpt-5.4-mini,메디필,메디힐,메디필,메디필,oil,13500,N,N,메디필,balm,35000.0,N,Y,메디힐,unknown,9900.0,N,N,2,0.67,7,3,10,299,0.001149,"1. **1번** - 오일 타입에 155ml로 가성비가 좋고, 민감성 피부에 비교적 무난한 **cica/propolis** 조합과 높은 평점(4.8)까지 있어 가장 무난하게 추천해요.  
2. **3번** - 밤 타입이라 클렌징력은 좋을 가능성이 높지만 가격이 35,000원으로 높고 평점/리뷰 정보가 없어 가성비와 검증 면에서 아쉬워요.  
3. **2번** - 성분이 매우 많고(특히 **retinol, tea_tree, aha**) 트러블·모공엔 맞을 수 있지만, 민감성·당김 최소화 기준에선 자극 가능성이 상대적으로 커 보여요."
r2_main_00192,round2,anthropic,claude-haiku-4-5-20251001,아로마티카,닥터벨머,아로마티카,아로마티카,foam,28000,N,Y,아로마티카,foam,20000.0,N,Y,닥터벨머,foam,8000.0,N,Y,1,0.37,4,2,6,272,0.001626,"# 추천 순위

1. **제품 3** - 민감성 피부에 맞춘 PHA 함유, 높은 평점과 2개 화장품 인증으로 신뢰도가 높고, 성능이 입증되어 있어 비용을 감수할 가치가 있습니다.

2. **제품 1** - 가성비(2만원)와 성능의 균형이 우수하며, 세라마이드·판테놀로 클렌징 후 당김을 줄이고, 4.9점의 높은 평점이 신뢰할 수 있습니다.

3. **제품 2** - 초저가(8천원)로 접근성은 좋지만, 유효성분 미공개와 평점 정보 부재로 민감성 피부에 적합한지 검증할 근거가 부족합니다."
r2_main_00192,round2,openai,gpt-5.4-mini,아로마티카,닥터벨머,아로마티카,닥터벨머,foam,8000,N,Y,아로마티카,foam,20000.0,N,N,아로마티카,foam,28000.0,N,N,1,0.35,12,2,14,289,0.001202,"1. 제품 2 - 민감성·트러블 피부에 가장 직접적으로 맞고 가격도 8,000원으로 매우 가성비가 좋아, 클렌징 후 당김이 적은 저자극 타입일 가능성을 우선 고려하기 좋습니다.  
2. 제품 1 - 세라마이드·판테놀로 보습/장벽 보완에 강점이 있어 건조함과 당김 완화에 유리하지만, AHA·클레이·티트리로 자극 가능성이 있어 2순위입니다.  
3. 제품 3 - 민감성에도 맞는 편이지만 AHA·PHA·클레이 조합으로 각질/트러블 케어는 강한 대신 자극 우려가 있어, 예민한 피부에는 상대적으로 부담이 될 수 있습니다."
r2_main_00219,round2,anthropic,claude-haiku-4-5-20251001,메디필,메디필,비알엠유디,메디필,oil,19400,N,Y,메디필,balm,28000.0,N,N,비알엠유디,foam,43900.0,N,Y,3,1.21,6,3,9,248,0.001485,"1. **제품 1** - 가성비 최고(19,400원)에 CICA·펩타이드로 민감성 피부 진정, 유분으로 당김 최소화하면서 충분한 리뷰(4.5점)로 신뢰도 높음.

2. **제품 2** - 세라마이드·판테놀로 클렌징 후 건조함 완화하고 CICA·펩타이드 복합으로 민감성·복합성 피부에 최적이나, 리뷰 부족으로 2순위.

3. **제품 3** - 가격대(43,900원)가 예산 상한선 초과하고, 숯·쑥 성분이 예민한 피부에는 자극 우려로 최후순위."
r2_main_00219,round2,openai,gpt-5.4-mini,메디필,메디필,비알엠유디,메디필,balm,28000,N,N,메디필,oil,19400.0,N,N,비알엠유디,foam,43900.0,N,N,0,0.0,8,3,11,251,0.001097,"1. 제품 2 - 세라마이드·판테놀·시카가 들어 있어 클렌징 후 당김이 적을 가능성이 높고, 민감성·복합성 피부에 가장 무난한 고보습 밤 타입입니다.  
2. 제품 1 - 가성비가 좋고 시카·프로폴리스·펩타이드로 트러블 케어에 강점이 있지만, AHA 포함 오일 타입이라 민감 피부엔 약간 자극 가능성이 있습니다.  
3. 제품 3 - 트러블·모공용으로는 맞지만 숯/거품 타입에 가격도 높아 건조함이나 자극에 예민한 페르소나에게는 우선순위가 낮습니다."
r2_main_00220,round2,anthropic,claude-haiku-4-5-20251001,메디필,메디필,퓨어케이,메디필,balm,28000,N,Y,메디필,oil,21000.0,N,Y,퓨어케이,oil,13900.0,N,N,1,0.43,6,1,7,231,0.001458,"1. 제품 2 - 세라마이드와 판테놀로 민감한 피부를 진정·보습하면서 AHA로 각질제거까지 가능하고, 밤 타입이 당김이 적어 선호도에 부합합니다.

2. 제품 1 - 합리적인 2만원대 가격에 CICA 성분으로 자극받은 피부를 케어하되, 제품 정보 부족으로 확실성이 떨어집니다.

3. 제품 3 - 최저 가격대이나 단 1개 리뷰에 1.0점이라는 극도로 낮은 평가와 BHA 함유로 민감성 피부에 자극 우려가 있습니다."
r2_main_00220,round2,openai,gpt-5.4-mini,메디필,메디필,퓨어케이,메디필,balm,28000,N,Y,메디필,oil,21000.0,N,Y,퓨어케이,oil,13900.0,N,N,0,0.0,6,2,8,285,0.001145,"1. **제품 2** - 세라마이드·판테놀·시카가 들어간 밤 타입이라 민감성 피부의 당김을 줄이기 좋고, 성분 구성이 가장 순한 편이라 2~4만원대 선호에도 잘 맞습니다.  
2. **제품 1** - 2만원 초반의 가성비가 좋고 오일 타입이라 메이크업/피지 제거는 무난하겠지만, AHA가 있어 민감한 피부엔 제품 2보다 자극 가능성이 있습니다.  
3. **제품 3** - 가격은 가장 저렴하지만 AHA+BHA가 함께 들어가 민감성·환경자극에 약한 피부엔 부담이 크고, 리뷰 평점도 낮아 우선순위가 떨어집니다."
r2_main_00224,round2,anthropic,claude-haiku-4-5-20251001,메디필,에뛰드,에뛰드,에뛰드,foam,12000,N,Y,메디필,foam,30000.0,N,N,,,,N,N,2,0.81,7,2,9,246,0.001389,"1. **제품 2** - CICA와 판테놀로 민감성 피부 진정에 최적화되었으며, 가성비(12,000원)와 용량(150ml)의 밸런스가 우수합니다.

2. **제품 1** - AHA+CICA 복합 처방으로 클렌징 후 당김 완화 및 주름 개선 효과를 기대할 수 있어, 성능 우선 고려 시 선택 가능합니다.

3. **제product 3** - 쌀 성분 단일 처방으로 자극 최소화는 가능하지만, 민감성 피부 진정에 필요한 활성 성분이 부족합니다."
r2_main_00224,round2,openai,gpt-5.4-mini,메디필,에뛰드,에뛰드,에뛰드,foam,12000,N,N,에뛰드,foam,9000.0,N,N,메디필,foam,30000.0,N,Y,1,0.39,6,3,9,259,0.001061,"1. 2 - 센텔라·시카·판테놀 조합이라 민감한 피부에 가장 무난하고, 150ml에 1.2만원대로 가성비도 좋아 클렌징 후 당김 부담이 적을 가능성이 큽니다.  
2. 3 - 0.9만원대로 가장 저렴하고 쌀 성분도 무난하지만, 모공 타겟이라 민감성·건조 당김 케어 측면에서는 2번보다 조금 덜 맞을 수 있습니다.  
3. 1 - AHA가 들어 있어 각질 관리에는 도움이 될 수 있지만 민감성 피부에는 자극 가능성이 있고, 3만원으로 가격 대비 부담이 큰 편입니다."
r2_main_00263,round2,anthropic,claude-haiku-4-5-20251001,아임프롬,아임프롬,토리든,아임프롬,gel,18000,N,Y,토리든,water,5000.0,N,Y,아임프롬,unknown,24000.0,N,N,3,1.02,6,2,8,294,0.001628,"# 클렌징 제품 추천 순위

1. **제품 2** - 쌍화백초의 진정 효과와 gel 타입으로 세정 후 당김이 적으면서도 150ml 용량에 18,000원의 합리적 가격대가 민감성 피부 관리에 최적입니다.

2. **제품 3** - 판테놀과 펩타이드 함유로 클렌징 후 즉각적인 보습력으로 당김을 완화하고, 5,000원의 초저가격으로 매일 사용하기에 부담 없습니다.

3. **제품 1** - 비타민C와 나이아신아마이드로 효과는 우수하지만 여드름성 피부 타겟으로 자극 가능성이 있고, 용량·평점 정보 부재로 추천 확신도가 낮습니다."
r2_main_00263,round2,openai,gpt-5.4-mini,아임프롬,아임프롬,토리든,토리든,water,5000,N,Y,아임프롬,gel,18000.0,N,N,아임프롬,unknown,24000.0,N,N,2,0.65,6,3,9,306,0.001245,"1. **제품 3** - 히알루론산·판테놀·펩타이드 조합이라 세정 후 당김을 줄이기 유리하고, 400ml에 5,000원으로 가성비가 압도적으로 좋아 민감한 복합성 피부에 가장 무난합니다.  
2. **제품 2** - 쑥(mugwort) 성분과 젤 타입이 비교적 순하게 느껴질 수 있고 인증도 2개로 괜찮지만, 제품 3보다 용량 대비 가격이 높아 가성비 면에서 조금 밀립니다.  
3. **제품 1** - 나이아신아마이드·비타민C는 각질/여드름 케어엔 도움이 될 수 있지만, 클렌징 후 자극감이나 당김을 우려하는 민감성 피부에는 우선순위가"
r2_main_00282,round2,anthropic,claude-haiku-4-5-20251001,아로마티카,리얼베리어,리얼베리어,리얼베리어,foam,16700,N,Y,아로마티카,foam,20000.0,N,Y,리얼베리어,foam,33900.0,N,Y,3,1.12,5,4,9,267,0.001572,"1. **제품 2** - 민감성·복합성 피부를 위한 세라마이드·히알루론산·PDRN 함유로 클렌징 후 당김이 적으면서도 가성비(16,700원)가 가장 우수합니다.

2. **제품 1** - 높은 평점(4.9/299리뷰)과 세라마이드·판테놀 등 진정 성분으로 민감성 피부 보호가 가능하며 20,000원대 가격대가 합리적입니다.

3. **제품 3** - 복합성 피부에 적합한 풍부한 성분과 완벽한 평점(5.0)이지만 33,900원의 높은 가격대가 페르소나의 선호 범위를 벗어납니다."
r2_main_00282,round2,openai,gpt-5.4-mini,아로마티카,리얼베리어,리얼베리어,리얼베리어,foam,16700,N,N,리얼베리어,foam,33900.0,N,N,아로마티카,foam,20000.0,N,N,2,0.65,8,6,14,308,0.001317,"1. **제품 2** - 민감성·복합성 피부에 맞는 **세라마이드+히알루론산** 조합이라 클렌징 후 당김이 적을 가능성이 높고, **22,000원 미만대의 가성비**도 좋아 가장 무난합니다.  
2. **제품 3** - **민감성·복합성·여드름성**까지 폭넓게 맞고 쑥/티트리 성분으로 트러블 케어에 강점이 있지만, **400ml 대용량이라 가격 진입장벽**이 조금 있습니다.  
3. **제품 1** - 클레이·AHA·티트리로 세정력과 각질/트러블 케어는 좋아 보이지만, **민감성 피부엔 자극 가능성이 더 커서** 페르소나와는 우선순"
r2_main_00285,round2,anthropic,claude-haiku-4-5-20251001,메디필,블랑네이처,메디필,메디필,gel,15800,N,Y,메디필,gel,9900.0,N,Y,블랑네이처,foam,23800.0,N,N,4,1.37,9,3,12,293,0.00165,"1. **제품 3** - 세라마이드와 판테놀로 클렌징 후 당김을 최소화하면서도 CICA와 프로바이오틱으로 민감성 피부를 진정시키고, 300ml에 15,800원으로 가성비도 우수합니다.

2. **제품 1** - 9,900원의 저가에 CICA, 판테놀, 나이아신아마이드 등 진정 성분이 풍부하고 4.9점의 높은 평점으로 자극 적은 사용감이 검증되었습니다.

3. **제품 2** - 티트리는 여드름에 효과적이나 민감성 피부에는 자극적일 수 있으며, 포밍 타입은 클렌징 후 당김이 발생하기 쉬워 페르소나의 니즈와 맞지 않습니다."
r2_main_00285,round2,openai,gpt-5.4-mini,메디필,블랑네이처,메디필,메디필,gel,15800,N,N,메디필,gel,9900.0,N,N,블랑네이처,foam,23800.0,N,N,1,0.42,5,2,7,236,0.001002,"1. 제품 3 - 젤 타입에 세라마이드·판테놀·센텔라가 들어 있어 민감하고 세안 후 당김이 적을 가능성이 높고, 300ml라 가성비도 가장 좋습니다.  
2. 제품 1 - 저렴하고 젤 타입이라 무난하지만, 용량이 작고 여드름/장벽 케어 성분 구성이 제품 3보다 약합니다.  
3. 제품 2 - 리뷰 수는 압도적으로 많지만 foam 타입이고 티트리·AHA 중심이라 민감성·당김 민감 피부에는 자극 가능성이 상대적으로 큽니다."
r2_main_00293,round2,anthropic,claude-haiku-4-5-20251001,리얼베리어,리얼베리어,아비브,아비브,cream,16000,N,Y,리얼베리어,foam,33200.0,N,Y,리얼베리어,foam,59800.0,N,Y,3,1.24,7,4,11,242,0.001525,"1. 제품 3 - 16,000원의 합리적 가격에 BHA와 판테놀로 클렌징 후 당김을 완화하고, 182건의 높은 리뷰 신뢰도로 민감성 피부에 안전합니다.

2. 제품 1 - 33,200원대 가성비 선호 범위 내에서 세라마이드와 히알루론산으로 민감성·복합성 피부 진정에 최적화되었습니다.

3. 제품 2 - 쑥·티트리 성분이 트러블 개선에 효과적이나 59,800원의 높은 가격과 리뷰 부재로 민감성 피부에 실제 사용감 검증이 필요합니다."
r2_main_00293,round2,openai,gpt-5.4-mini,리얼베리어,리얼베리어,아비브,아비브,cream,16000,N,Y,리얼베리어,foam,33200.0,N,N,리얼베리어,foam,59800.0,N,N,2,0.7,6,4,10,285,0.001226,"1. **제품 3** - **가성비가 가장 좋고(16,000원), 민감성·모공·각질에 맞는 성분과 182개 리뷰의 높은 신뢰도가 있어 데일리로 무난하게 쓰기 좋습니다.**
2. **제품 1** - **세라마이드·히알루론산·PDRN 조합으로 클렌징 후 당김을 줄이기 좋아 민감성 피부에 잘 맞지만, 용량 대비 가격이 다소 높은 편입니다.**
3. **제품 2** - **민감·트러블·지성까지 폭넓게 맞지만 400ml 대용량이라 총액이 높고, 티트리·쑥 성분이 자극에 예민한 피부엔 호불호가 있을 수 있습니다.**"
r2_main_00327,round2,anthropic,claude-haiku-4-5-20251001,아임프롬,아임프롬,테라비코스,아임프롬,unknown,24000,N,N,테라비코스,gel,25000.0,N,N,아임프롬,unknown,24000.0,N,N,1,0.36,8,3,11,279,0.00161,"# 클렌징 제품 추천 순위

1. **제품 1** - 세라마이드·판테놀 함유로 민감한 피부의 손상된 피지막 회복에 효과적하며, 클렌징 후 당김 완화에 최적화되어 있습니다.

2. **제품 3** - 4.8점 높은 평점(140개 리뷰)으로 검증된 제품이며, 시카·히알루론산으로 민감성 피부 진정과 수분 보충이 가능하고 가성비도 우수합니다.

3. **제품 2** - 나이아신아마이드·비타민C 성분은 주로 여드름·색소 개선 목표이므로, 환경 자극에 약한 민감성 피부에는 상대적으로 자극 우려가 있습니다."
r2_main_00327,round2,openai,gpt-5.4-mini,아임프롬,아임프롬,테라비코스,아임프롬,unknown,24000,N,N,테라비코스,gel,25000.0,N,N,아임프롬,unknown,24000.0,N,N,0,0.0,5,3,8,258,0.001109,"1. **제품 1** - 세라마이드·판테놀·꿀 조합이라 민감하고 건조해지기 쉬운 피부에 가장 무난하고, 클렌징 후 당김을 줄이기 좋은 구성입니다.  
2. **제품 3** - 평점과 리뷰가 좋아 성능은 검증됐지만 AHA·티트리 성분이 있어 민감성 피부에는 자극 가능성이 있고, 지성/트러블 쪽에 더 맞습니다.  
3. **제품 2** - 나이아신아마이드·비타민C는 기능성은 좋지만, 클렌징 제품 기준으로는 민감한 복합성 피부의 자극 부담이 상대적으로 더 큽니다."
r2_main_00340,round2,anthropic,claude-haiku-4-5-20251001,메디큐브,아임프롬,메디큐브,메디큐브,foam,21300,N,Y,메디큐브,foam,28800.0,N,Y,아임프롬,oil,28000.0,N,Y,4,1.27,6,2,8,315,0.00176,"1. **제품 3** - 가성비 최고(21,300원)에 유효성분 최다(8가지)로 민감성 피부 진정(센텔라)과 당김 방지(판테놀, 세라마이드)를 동시에 충족하며 리뷰 수(212개)로 신뢰도도 검증됨.

2. **제품 1** - 예산 범위 내(28,800원)에서 4.7점 고평점을 유지하면서 PDRN, 콜라겐 등 탄력 성분으로 30대 피부 케어가 가능하나, 리뷰 부족(18개)으로 검증도 낮음.

3. **제품 2** - 가격대(28,000원)는 적합하지만 유효성분이 녹차 단일 성분이고 평점·리뷰 정보 부재로 민감성 피부 적합성과 당김 완"
r2_main_00340,round2,openai,gpt-5.4-mini,메디큐브,아임프롬,메디큐브,메디큐브,foam,21300,N,Y,메디큐브,foam,28800.0,N,Y,아임프롬,oil,28000.0,N,Y,0,0.0,6,3,9,267,0.001141,"1. **3** - 2만원대 초반으로 가성비가 가장 좋고, 센텔라·세라마이드·판테놀 등 자극 완화 성분이 많아 민감성/복합성 피부에 무난하며 리뷰 수도 가장 많아 신뢰도가 높습니다.
2. **1** - 성분 구성이 괜찮고 평점도 높지만, 3번보다 가격이 더 비싸고 리뷰 수가 적어 가성비와 검증 면에서 조금 뒤집니다.
3. **2** - 오일 타입이라 메이크업/피지엔 좋을 수 있지만, 민감성·당김 적은 클렌징을 중시하는 페르소나에선 정보가 적고 우선순위가 상대적으로 낮습니다."
r2_main_00374,round2,anthropic,claude-haiku-4-5-20251001,메디필,메디필,메디필,메디필,gel,15800,N,N,메디필,gel,14800.0,N,Y,메디필,unknown,18700.0,N,N,2,0.72,4,1,5,278,0.001636,"# 클렌징 제품 추천 순위

1. **제품 3** - 민감성 피부 진정에 필수적인 센텔라·시카·세라마이드가 풍부하고 147개의 실제 리뷰(4.8점)로 신뢰도가 높으며, 가성비도 우수합니다.

2. **제품 2** - 14,800원의 최저가에 젤 타입으로 클렌징 후 당김이 적을 가능성이 높으며, 비타민C로 피부 톤 개선까지 기대할 수 있습니다.

3. **제품 1** - 펩타이드 성분이 추가되어 안티에이징 효과는 좋지만, 제품 정보 공개 부족과 1개 리뷰만 있어 신뢰도가 낮으며 용량도 적습니다."
r2_main_00374,round2,openai,gpt-5.4-mini,메디필,메디필,메디필,메디필,gel,15800,N,N,메디필,gel,14800.0,N,Y,메디필,unknown,18700.0,N,N,2,0.57,3,2,5,348,0.001326,"1. **제품 3** - 민감·복합성 피부에 부담을 줄 수 있는 AHA는 있지만, **세라마이드·시카·판테놀**이 함께 있어 클렌징 후 당김 완화와 피부장벽 보완 기대가 크고, **여드름 타겟 + 리뷰 수가 많아** 신뢰도가 높아요.  
2. **제품 2** - **가성비가 매우 좋고(300ml/14,800원)** 젤 타입이라 비교적 순하게 쓰기 좋지만, **비타민C와 AHA** 조합이 민감 피부엔 다소 자극적일 수 있어 3위로 봤어요.  
3. **제품 1** - 성분 구성은 무난하지만 **리뷰 수가 1개로 너무 적고** 가격도 "
r2_main_00381,round2,anthropic,claude-haiku-4-5-20251001,믹순,믹순,일소,믹순,water,15000,N,N,믹순,foam,5000.0,N,Y,일소,unknown,18000.0,N,N,4,1.45,4,4,8,275,0.001555,"1. **제품 2** - 300ml 대용량으로 가성비 우수하고, 높은 평점(4.8점, 345리뷰)과 풍부한 유효성분(AHA, 콜라겐, PDRN, 비타민C)으로 민감성·복합성 피부 진정에 최적화되어 있습니다.

2. **제품 1** - 5,000원의 저가로 시작하기 좋으며, BHA 함유로 모공 케어까지 가능하지만 20ml 소용량이 단점입니다.

3. **제품 3** - 정보 부족(유형, 용량, 평점 미공개)으로 신뢰도가 낮고, 화장품 인증도 없어 민감성 피부의 페르소나에게 리스크가 큽니다."
r2_main_00381,round2,openai,gpt-5.4-mini,믹순,믹순,일소,믹순,water,15000,N,N,믹순,foam,5000.0,N,Y,일소,unknown,18000.0,N,N,2,0.95,3,1,4,210,0.000965,"1. 2 - 300ml에 1.5만원으로 가성비가 가장 좋고, 리뷰 수도 많고 평점도 높아 민감·복합성 피부가 무난하게 쓰기 좋은 선택입니다.  
2. 1 - 트러블 타겟은 맞지만 20ml에 5천원이라 가성비가 떨어지고, 소용량이라 메인 클렌저로 쓰기엔 부담이 있습니다.  
3. 3 - 정보가 부족하고 인증·리뷰 근거가 없어 민감한 피부 입장에서 선택 안정성이 가장 낮습니다."
r2_main_00467,round2,anthropic,claude-haiku-4-5-20251001,메디필,네오팜,네오팜,네오팜,water,12600,N,N,네오팜,unknown,15000.0,N,N,메디필,gel,15800.0,N,N,0,0.0,6,4,10,267,0.001532,"1. **제품 3** - 가장 저렴하면서 완벽한 평점(5.0)과 민감성 피부를 위한 진정 성분(cica, tea_tree)이 당김 없는 클렌징을 보장합니다.

2. **제품 2** - 광범위한 피부 타입 커버와 3개 화장품 인증으로 신뢰도가 높으며, 민감성·복합성 피부에 필요한 ceramide와 cica가 풍부합니다.

3. **제품 1** - 가성비는 좋지만 여드름 타겟으로 설정되어 있고 AHA 함유로 민감한 피부에 자극을 줄 수 있어 페르소나의 우선순위와 맞지 않습니다."
